FFT_IP,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Area Team Code,Code,Name,Site Code,Site Name,Ward Name,Total Responses,Total Eligible,Response Rate,Friends and Family Test Score,Extremely Likely,Likely,Neither,Unlikely,Extremely Unlikely,Don't Know,First specialty,Second specialty
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Gynaecology Ward,47,179,0.262569832,81,40,5,2,0,0,0,502 - GYNAECOLOGY,NULL
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Henry,27,56,0.482142857,85,24,2,0,1,0,0,430 - GERIATRIC MEDICINE,300 - GENERAL MEDICINE
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Hillyers,29,49,0.591836735,97,28,1,0,0,0,0,300 - GENERAL MEDICINE,330 - DERMATOLOGY
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Howard,0,2,0,NA,0,0,0,0,0,0,300 - GENERAL MEDICINE,301 - GASTROENTEROLOGY
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Lane Fox Unit,24,55,0.436363636,96,23,1,0,0,0,0,340 - RESPIRATORY MEDICINE,NULL
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Luke,13,77,0.168831169,85,11,2,0,0,0,0,100 - GENERAL SURGERY,NULL
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Mark,11,30,0.366666667,55,6,5,0,0,0,0,300 - GENERAL MEDICINE,430 - GERIATRIC MEDICINE
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Nightingale,58,168,0.345238095,67,43,11,2,0,2,0,100 - GENERAL SURGERY,301 - GASTROENTEROLOGY
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Sarah Swift,46,172,0.26744186,76,34,11,0,0,0,1,300 - GENERAL MEDICINE,430 - GERIATRIC MEDICINE
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Stephen,74,144,0.513888889,89,67,6,1,0,0,0,320 - CARDIOLOGY,NULL
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,Victoria,51,114,0.447368421,78,41,9,1,0,0,0,300 - GENERAL MEDICINE,NULL
Q71,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,RJ122,St Thomas' Hospital - RJ122,William Gull,22,97,0.226804124,95,21,1,0,0,0,0,300 - GENERAL MEDICINE,340 - RESPIRATORY MEDICINE
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Acute Care Unit,28,170,0.164705882,75,21,7,0,0,0,0,300 - GENERAL MEDICINE,100 - GENERAL SURGERY
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Cardiology Unit,9,61,0.147540984,100,9,0,0,0,0,0,300 - GENERAL MEDICINE,320 - CARDIOLOGY
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Daniel Defoe,6,40,0.15,33,3,2,1,0,0,0,100 - GENERAL SURGERY,0
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Edith Cavell,20,77,0.25974026,60,12,8,0,0,0,0,300 - GENERAL MEDICINE,301 - GASTROENTEROLOGY
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Elderly Care Unit,30,74,0.405405405,30,12,15,3,0,0,0,430 - GERIATRIC MEDICINE,0
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Graham,3,10,0.3,67,*,*,*,*,*,*,314 - REHABILITATION,0
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,ITU,1,5,0.2,0,*,*,*,*,*,*,192 - CRITICAL CARE MEDICINE,0
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Lamb,25,93,0.268817204,79,19,5,0,0,0,1,300 - GENERAL MEDICINE,340 - RESPIRATORY MEDICINE
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Lloyd,19,76,0.25,42,9,9,1,0,0,0,303 - CLINICAL HAEMATOLOGY,302 - ENDOCRINOLOGY
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Priestley,37,137,0.270072993,36,17,15,2,2,0,1,100 - GENERAL SURGERY,0
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,RNRU IP,1,7,0.142857143,0,*,*,*,*,*,*,400 - NEUROLOGY,0
Q71,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,RQXM1,Homerton University Hospital - RQXM1,Thomas Audley,42,146,0.287671233,56,26,12,1,1,1,1,100 - GENERAL SURGERY,0
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,10 North Ward,27,27,1,73,20,5,1,0,0,1,400 - NEUROLOGY,150 - NEUROSURGERY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,10 South Ward,72,130,0.553846154,62,45,22,2,0,0,3,120 - ENT,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,11 South Ward,70,71,0.985915493,54,37,26,1,1,0,5,150 - NEUROSURGERY,400 - NEUROLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,5 West Ward,67,163,0.411042945,74,52,9,3,1,0,2,302 - ENDOCRINOLOGY,301 - GASTROENTEROLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,6 North Ward,19,102,0.18627451,63,13,5,0,1,0,0,370 - MEDICAL ONCOLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,6 South Ward,37,56,0.660714286,81,31,5,0,0,1,0,370 - MEDICAL ONCOLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,7 North Ward,37,126,0.293650794,64,26,7,1,1,1,1,101 - UROLOGY,100 - GENERAL SURGERY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,7 South Ward,55,88,0.625,78,46,6,2,0,1,0,110 - TRAUMA & ORTHOPAEDICS,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,8 South Ward,49,50,0.98,67,34,14,1,0,0,0,430 - GERIATRIC MEDICINE,410 - RHEUMATOLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,8 West Ward,11,24,0.458333333,55,6,5,0,0,0,0,300 - GENERAL MEDICINE,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,9 North Ward,44,92,0.47826087,89,40,3,1,0,0,0,430 - GERIATRIC MEDICINE,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,9 South Ward,26,83,0.313253012,65,18,7,1,0,0,0,301 - GASTROENTEROLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,CDU CXH,69,142,0.485915493,82,57,6,2,0,1,3,180 - ACCIDENT & EMERGENCY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,Marjorie Warren Ward,17,97,0.175257732,65,12,4,0,0,1,0,100 - GENERAL SURGERY,101 - UROLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ02,Charing Cross Hospital - RYJ02,Riverside,39,151,0.258278146,62,27,9,2,1,0,0,101 - UROLOGY,100 - GENERAL SURGERY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,A6 CICU,42,121,0.347107438,74,32,9,1,0,0,0,320 - CARDIOLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,A7 Ward & CCU,17,102,0.166666667,81,14,1,0,1,0,1,320 - CARDIOLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,A8 Ward,18,80,0.225,44,10,6,0,2,0,0,100 - GENERAL SURGERY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,A9 Ward,47,86,0.546511628,62,33,10,1,0,3,0,170 - CARDIOTHORACIC SURGERY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,Christopher Booth Ward,47,86,0.546511628,70,33,14,0,0,0,0,340 - RESPIRATORY MEDICINE,301 - GASTROENTEROLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,D7 Ward,39,47,0.829787234,79,32,6,0,0,1,0,303 - CLINICAL HAEMATOLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,Dacie Ward,19,21,0.904761905,89,17,2,0,0,0,0,303 - CLINICAL HAEMATOLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,Dewardner Ward,1,11,0.090909091,100,*,*,*,*,*,*,361 - NEPHROLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,Fraser Gamble Ward,41,43,0.953488372,49,24,13,1,3,0,0,430 - GERIATRIC MEDICINE,302 - ENDOCRINOLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,Handfield Jones Ward,13,72,0.180555556,46,*,*,*,*,*,*,361 - NEPHROLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,John Humphrey Ward,51,66,0.772727273,59,32,17,1,0,1,0,350 - INFECTIOUS DISEASES,410 - RHEUMATOLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,Kerr Ward,28,67,0.417910448,71,21,6,1,0,0,0,361 - NEPHROLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,Peters Ward,43,81,0.530864198,70,35,3,3,2,0,0,361 - NEPHROLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ03,Hammersmith Hospital - RYJ03,Victor Bonney Ward,44,114,0.385964912,72,32,10,0,1,0,1,502 - GYNAECOLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Albert Ward,8,41,0.195121951,88,7,1,0,0,0,0,110 - TRAUMA & ORTHOPAEDICS,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Almroth Wright Ward,4,68,0.058823529,25,*,*,*,*,*,*,301 - GASTROENTEROLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,AMU,20,62,0.322580645,65,16,1,2,0,1,0,301 - GASTROENTEROLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,CDU SMH,47,105,0.447619048,70,36,8,3,0,0,0,180 - ACCIDENT & EMERGENCY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Charles Pannett Ward,41,76,0.539473684,73,34,3,2,0,2,0,100 - GENERAL SURGERY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Douglas Ward SR,3,16,0.1875,100,*,*,*,*,*,*,180 - ACCIDENT & EMERGENCY,301 - GASTROENTEROLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Joseph Toynbee Ward,37,67,0.552238806,81,31,5,0,0,1,0,301 - GASTROENTEROLOGY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Lillian Holland Ward,58,98,0.591836735,72,44,10,2,0,1,1,502 - GYNAECOLOGY,0
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Major Trauma Ward,23,30,0.766666667,96,22,1,0,0,0,0,160 - PLASTIC SURGERY,110 - TRAUMA & ORTHOPAEDICS
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Manvers Ward,14,74,0.189189189,79,12,1,1,0,0,0,340 - RESPIRATORY MEDICINE,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Patterson Ward,23,133,0.172932331,91,21,0,0,0,1,1,100 - GENERAL SURGERY,NULL
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Rodney Porter & Crusaid Ward,13,20,0.65,33,5,6,1,0,0,1,340 - RESPIRATORY MEDICINE,301 - GASTROENTEROLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Thistlewaite Ward,12,67,0.179104478,67,9,2,1,0,0,0,302 - ENDOCRINOLOGY,410 - RHEUMATOLOGY
Q71,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,RYJ01,St Mary's Hospital (HQ) - RYJ01,Valentine Ellis Ward,37,65,0.569230769,59,25,9,1,0,2,0,110 - TRAUMA & ORTHOPAEDICS,NULL
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Acute Surgical Unit,0,0,NA,NA,0,0,0,0,0,0,100 - GENERAL SURGERY,110 - TRAUMA & ORTHOPAEDICS
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Adult Cystic Fibrosis Unit,11,11,1,70,8,1,0,0,1,1,300 - GENERAL MEDICINE,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Annie Zunz,23,23,1,37,10,6,3,0,0,4,300 - GENERAL MEDICINE,301 - GASTROENTEROLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,BMI Chelsfield Park,0,0,NA,NA,0,0,0,0,0,0,100 - GENERAL SURGERY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Boddington (ORP),87,87,1,74,67,16,2,1,0,1,110 - TRAUMA & ORTHOPAEDICS,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Brunel,40,40,1,72,30,7,0,0,2,1,110 - TRAUMA & ORTHOPAEDICS,145 - ORAL & MAXILLO FACIAL SURGERY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Byron,10,10,1,60,6,4,0,0,0,0,430 - GERIATRIC MEDICINE,300 - GENERAL MEDICINE
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Cheere Ward,10,10,1,78,7,2,0,0,0,1,100 - GENERAL SURGERY,361 - NEPHROLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Christine Brown Critical Care Uni,0,0,NA,NA,0,0,0,0,0,0,300 - GENERAL MEDICINE,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Coptcoat Ward,24,24,1,83,20,4,0,0,0,0,100 - GENERAL SURGERY,101 - UROLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Cotton,18,18,1,83,16,1,1,0,0,0,100 - GENERAL SURGERY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,David Marsden,16,16,1,75,12,4,0,0,0,0,150 - NEUROSURGERY,400 - NEUROLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Davidson,9,9,1,44,6,1,2,0,0,0,303 - CLINICAL HAEMATOLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Dawson,24,24,1,75,19,4,1,0,0,0,301 - GASTROENTEROLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Derek Mitchell Unit,1,1,1,0,*,*,*,*,*,*,303 - CLINICAL HAEMATOLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Donne,13,13,1,42,6,5,1,0,0,1,430 - GERIATRIC MEDICINE,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,ELF & LIBRA Ward,0,0,NA,NA,0,0,0,0,0,0,300 - GENERAL MEDICINE,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Fisk Ward + FHDU,39,39,1,54,22,16,0,0,1,0,361 - NEPHROLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Frank Cooksey,0,0,NA,NA,0,0,0,0,0,0,314 - REHABILITATION,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Harley Street,0,0,NA,NA,0,0,0,0,0,0,150 - NEUROSURGERY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Howard Ward,29,29,1,64,20,6,0,0,2,1,301 - GASTROENTEROLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Intensive Care Unit,0,0,NA,NA,0,0,0,0,0,0,150 - NEUROSURGERY,320 - CARDIOLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Katherine Monk,24,24,1,39,11,10,1,0,1,1,502 - GYNAECOLOGY,100 - GENERAL SURGERY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,King Edward VII's Hospital,0,0,NA,NA,0,0,0,0,0,0,100 - GENERAL SURGERY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Kinnier Wilson + HDU,7,7,1,57,4,3,0,0,0,0,150 - NEUROSURGERY,300 - GENERAL MEDICINE
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Lister,28,28,1,75,22,5,0,0,1,0,100 - GENERAL SURGERY,101 - UROLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Liver ICU,0,0,NA,NA,0,0,0,0,0,0,301 - GASTROENTEROLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Liver SSDU/HDU + Todd,37,37,1,61,25,8,0,1,2,1,301 - GASTROENTEROLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Lonsdale,22,22,1,77,18,3,0,1,0,0,300 - GENERAL MEDICINE,340 - RESPIRATORY MEDICINE
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Marjorie Warren,8,8,1,50,5,2,0,1,0,0,430 - GERIATRIC MEDICINE,300 - GENERAL MEDICINE
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Mary Ray,8,8,1,63,5,3,0,0,0,0,300 - GENERAL MEDICINE,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Matthew Whiting,36,36,1,58,24,9,2,0,1,0,110 - TRAUMA & ORTHOPAEDICS,100 - GENERAL SURGERY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Medical Assessment Centre,0,0,NA,NA,0,0,0,0,0,0,300 - GENERAL MEDICINE,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Medical Critical Care Unit,0,0,NA,NA,0,0,0,0,0,0,300 - GENERAL MEDICINE,100 - GENERAL SURGERY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Murray Falconer,2,2,1,0,*,*,*,*,*,*,150 - NEUROSURGERY,400 - NEUROLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Recovery Ward,0,0,NA,NA,0,0,0,0,0,0,320 - CARDIOLOGY,170 - CARDIOTHORACIC SURGERY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Sam Oram,59,59,1,81,49,9,0,0,1,0,320 - CARDIOLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,The Friends Stroke Unit,46,46,1,57,28,16,1,0,1,0,300 - GENERAL MEDICINE,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Trundle,27,27,1,26,12,10,4,1,0,0,301 - GASTROENTEROLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Twining,0,0,NA,NA,0,0,0,0,0,0,300 - GENERAL MEDICINE,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,VHDU + Victoria & Albert,37,37,1,92,33,3,0,0,0,1,170 - CARDIOTHORACIC SURGERY,320 - CARDIOLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ01,King's College Hospital (Denmark Hill) - RJZ01,Waddington,0,0,NA,NA,0,0,0,0,0,0,303 - CLINICAL HAEMATOLOGY,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ30,Princess Royal University Hospital - RJZ30,ASU,0,34,0,NA,0,0,0,0,0,0,300 - GENERAL MEDICINE,0
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ30,Princess Royal University Hospital - RJZ30,Chartwell,16,39,0.41025641,81,13,3,0,0,0,0,303 - CLINICAL HAEMATOLOGY,340 - RESPIRATORY MEDICINE
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ30,Princess Royal University Hospital - RJZ30,Coronary Care Unit,26,51,0.509803922,81,23,1,0,1,1,0,320 - CARDIOLOGY,300 - GENERAL MEDICINE
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ30,Princess Royal University Hospital - RJZ30,Farnborough Ward,9,37,0.243243243,89,8,1,0,0,0,0,300 - GENERAL MEDICINE,301 - GASTROENTEROLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ30,Princess Royal University Hospital - RJZ30,HASU,14,69,0.202898551,64,9,5,0,0,0,0,300 - GENERAL MEDICINE,400 - NEUROLOGY
Q71,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,RJZ30,Princess Royal University Hospital - RJZ30,Medical 1,19,29,0.655172414,63,13,5,0,1,0,0,300 - GENERAL MEDICINE,430 - GERIATRIC MEDICINE
