Hourly measurement data supplied by UK-air on 25/7/2014
 All Data are GMT hour ending
Status: R=Ratified P=Provisional A=As supplied V=Validated S=Suspect
,,Tower Hamlets Roadside,,,,,,,,,,,,
Date,time,"Modelled Wind Direction",status/unit,"Modelled Wind Speed",status/unit,"Modelled Temperature",status/unit,"Nitric oxide",status/unit,"Nitrogen dioxide",status/unit,"Nitrogen oxides as nitrogen dioxide",status/unit
25-05-2014,13:00,No data,,No data,,No data,,4,P ugm-3,16,P ugm-3,23,P ugm-3
25-05-2014,14:00,No data,,No data,,No data,,6,P ugm-3,17,P ugm-3,27,P ugm-3
25-05-2014,15:00,No data,,No data,,No data,,6,P ugm-3,17,P ugm-3,26,P ugm-3
25-05-2014,16:00,No data,,No data,,No data,,7,P ugm-3,20,P ugm-3,31,P ugm-3
25-05-2014,17:00,No data,,No data,,No data,,7,P ugm-3,23,P ugm-3,35,P ugm-3
25-05-2014,18:00,No data,,No data,,No data,,7,P ugm-3,25,P ugm-3,35,P ugm-3
25-05-2014,19:00,No data,,No data,,No data,,7,P ugm-3,24,P ugm-3,36,P ugm-3
25-05-2014,20:00,No data,,No data,,No data,,6,P ugm-3,28,P ugm-3,39,P ugm-3
25-05-2014,21:00,No data,,No data,,No data,,12,P ugm-3,42,P ugm-3,62,P ugm-3
25-05-2014,22:00,No data,,No data,,No data,,25,P ugm-3,71,P ugm-3,110,P ugm-3
25-05-2014,23:00,No data,,No data,,No data,,41,P ugm-3,94,P ugm-3,158,P ugm-3
25-05-2014,24:00,No data,,No data,,No data,,34,P ugm-3,97,P ugm-3,151,P ugm-3
26-05-2014,01:00,No data,,No data,,No data,,48,P ugm-3,93,P ugm-3,168,P ugm-3
26-05-2014,02:00,No data,,No data,,No data,,82,P ugm-3,110,P ugm-3,238,P ugm-3
26-05-2014,03:00,No data,,No data,,No data,,75,P ugm-3,104,P ugm-3,222,P ugm-3
26-05-2014,04:00,No data,,No data,,No data,,71,P ugm-3,99,P ugm-3,210,P ugm-3
26-05-2014,05:00,No data,,No data,,No data,,62,P ugm-3,99,P ugm-3,196,P ugm-3
26-05-2014,06:00,No data,,No data,,No data,,73,P ugm-3,99,P ugm-3,213,P ugm-3
26-05-2014,07:00,No data,,No data,,No data,,67,P ugm-3,102,P ugm-3,207,P ugm-3
26-05-2014,08:00,No data,,No data,,No data,,72,P ugm-3,103,P ugm-3,217,P ugm-3
26-05-2014,09:00,No data,,No data,,No data,,60,P ugm-3,98,P ugm-3,192,P ugm-3
26-05-2014,10:00,No data,,No data,,No data,,52,P ugm-3,94,P ugm-3,175,P ugm-3
26-05-2014,11:00,No data,,No data,,No data,,44,P ugm-3,81,P ugm-3,150,P ugm-3
26-05-2014,12:00,No data,,No data,,No data,,42,P ugm-3,79,P ugm-3,144,P ugm-3
26-05-2014,13:00,No data,,No data,,No data,,45,P ugm-3,74,P ugm-3,145,P ugm-3
26-05-2014,14:00,No data,,No data,,No data,,41,P ugm-3,71,P ugm-3,134,P ugm-3
26-05-2014,15:00,No data,,No data,,No data,,40,P ugm-3,74,P ugm-3,136,P ugm-3
26-05-2014,16:00,No data,,No data,,No data,,51,P ugm-3,84,P ugm-3,165,P ugm-3
26-05-2014,17:00,No data,,No data,,No data,,52,P ugm-3,89,P ugm-3,170,P ugm-3
26-05-2014,18:00,No data,,No data,,No data,,50,P ugm-3,85,P ugm-3,163,P ugm-3
26-05-2014,19:00,No data,,No data,,No data,,51,P ugm-3,86,P ugm-3,167,P ugm-3
26-05-2014,20:00,No data,,No data,,No data,,66,P ugm-3,95,P ugm-3,199,P ugm-3
26-05-2014,21:00,No data,,No data,,No data,,58,P ugm-3,90,P ugm-3,181,P ugm-3
26-05-2014,22:00,No data,,No data,,No data,,72,P ugm-3,89,P ugm-3,202,P ugm-3
26-05-2014,23:00,No data,,No data,,No data,,65,P ugm-3,93,P ugm-3,195,P ugm-3
26-05-2014,24:00,No data,,No data,,No data,,50,P ugm-3,84,P ugm-3,163,P ugm-3
27-05-2014,01:00,No data,,No data,,No data,,37,P ugm-3,74,P ugm-3,133,P ugm-3
27-05-2014,02:00,No data,,No data,,No data,,17,P ugm-3,52,P ugm-3,79,P ugm-3
27-05-2014,03:00,No data,,No data,,No data,,16,P ugm-3,47,P ugm-3,72,P ugm-3
27-05-2014,04:00,No data,,No data,,No data,,19,P ugm-3,49,P ugm-3,79,P ugm-3
27-05-2014,05:00,No data,,No data,,No data,,23,P ugm-3,65,P ugm-3,102,P ugm-3
27-05-2014,06:00,No data,,No data,,No data,,51,P ugm-3,93,P ugm-3,173,P ugm-3
27-05-2014,07:00,No data,,No data,,No data,,59,P ugm-3,100,P ugm-3,193,P ugm-3
27-05-2014,08:00,No data,,No data,,No data,,64,P ugm-3,99,P ugm-3,200,P ugm-3
27-05-2014,09:00,No data,,No data,,No data,,61,P ugm-3,101,P ugm-3,196,P ugm-3
27-05-2014,10:00,No data,,No data,,No data,,69,P ugm-3,101,P ugm-3,210,P ugm-3
27-05-2014,11:00,No data,,No data,,No data,,80,P ugm-3,111,P ugm-3,236,P ugm-3
27-05-2014,12:00,No data,,No data,,No data,,73,P ugm-3,105,P ugm-3,220,P ugm-3
27-05-2014,13:00,No data,,No data,,No data,,79,P ugm-3,113,P ugm-3,237,P ugm-3
27-05-2014,14:00,No data,,No data,,No data,,89,P ugm-3,109,P ugm-3,249,P ugm-3
27-05-2014,15:00,No data,,No data,,No data,,84,P ugm-3,112,P ugm-3,244,P ugm-3
27-05-2014,16:00,No data,,No data,,No data,,100,P ugm-3,118,P ugm-3,274,P ugm-3
27-05-2014,17:00,No data,,No data,,No data,,111,P ugm-3,119,P ugm-3,293,P ugm-3
27-05-2014,18:00,No data,,No data,,No data,,97,P ugm-3,115,P ugm-3,267,P ugm-3
27-05-2014,19:00,No data,,No data,,No data,,76,P ugm-3,114,P ugm-3,234,P ugm-3
27-05-2014,20:00,No data,,No data,,No data,,35,P ugm-3,82,P ugm-3,137,P ugm-3
27-05-2014,21:00,No data,,No data,,No data,,37,P ugm-3,78,P ugm-3,137,P ugm-3
27-05-2014,22:00,No data,,No data,,No data,,38,P ugm-3,80,P ugm-3,141,P ugm-3
27-05-2014,23:00,No data,,No data,,No data,,37,P ugm-3,82,P ugm-3,141,P ugm-3
27-05-2014,24:00,No data,,No data,,No data,,30,P ugm-3,74,P ugm-3,122,P ugm-3
28-05-2014,01:00,No data,,No data,,No data,,20,P ugm-3,63,P ugm-3,95,P ugm-3
28-05-2014,02:00,No data,,No data,,No data,,19,P ugm-3,54,P ugm-3,84,P ugm-3
28-05-2014,03:00,No data,,No data,,No data,,15,P ugm-3,48,P ugm-3,71,P ugm-3
28-05-2014,04:00,No data,,No data,,No data,,18,P ugm-3,51,P ugm-3,80,P ugm-3
28-05-2014,05:00,No data,,No data,,No data,,24,P ugm-3,56,P ugm-3,93,P ugm-3
28-05-2014,06:00,No data,,No data,,No data,,55,P ugm-3,79,P ugm-3,166,P ugm-3
28-05-2014,07:00,No data,,No data,,No data,,73,P ugm-3,100,P ugm-3,216,P ugm-3
28-05-2014,08:00,No data,,No data,,No data,,88,P ugm-3,108,P ugm-3,246,P ugm-3
28-05-2014,09:00,No data,,No data,,No data,,93,P ugm-3,103,P ugm-3,248,P ugm-3
28-05-2014,10:00,No data,,No data,,No data,,95,P ugm-3,102,P ugm-3,250,P ugm-3
28-05-2014,11:00,No data,,No data,,No data,,106,P ugm-3,100,P ugm-3,267,P ugm-3
28-05-2014,12:00,No data,,No data,,No data,,103,P ugm-3,98,P ugm-3,259,P ugm-3
28-05-2014,13:00,No data,,No data,,No data,,119,P ugm-3,102,P ugm-3,287,P ugm-3
28-05-2014,14:00,No data,,No data,,No data,,154,P ugm-3,105,P ugm-3,345,P ugm-3
28-05-2014,15:00,No data,,No data,,No data,,147,P ugm-3,109,P ugm-3,338,P ugm-3
28-05-2014,16:00,No data,,No data,,No data,,114,P ugm-3,118,P ugm-3,296,P ugm-3
28-05-2014,17:00,No data,,No data,,No data,,127,P ugm-3,114,P ugm-3,313,P ugm-3
28-05-2014,18:00,No data,,No data,,No data,,108,P ugm-3,109,P ugm-3,277,P ugm-3
28-05-2014,19:00,No data,,No data,,No data,,62,P ugm-3,88,P ugm-3,185,P ugm-3
28-05-2014,20:00,No data,,No data,,No data,,75,P ugm-3,90,P ugm-3,207,P ugm-3
28-05-2014,21:00,No data,,No data,,No data,,75,P ugm-3,91,P ugm-3,209,P ugm-3
28-05-2014,22:00,No data,,No data,,No data,,101,P ugm-3,94,P ugm-3,252,P ugm-3
28-05-2014,23:00,No data,,No data,,No data,,117,P ugm-3,99,P ugm-3,282,P ugm-3
28-05-2014,24:00,No data,,No data,,No data,,80,P ugm-3,87,P ugm-3,211,P ugm-3
29-05-2014,01:00,No data,,No data,,No data,,50,P ugm-3,69,P ugm-3,147,P ugm-3
29-05-2014,02:00,No data,,No data,,No data,,59,P ugm-3,75,P ugm-3,167,P ugm-3
29-05-2014,03:00,No data,,No data,,No data,,48,P ugm-3,69,P ugm-3,145,P ugm-3
29-05-2014,04:00,No data,,No data,,No data,,45,P ugm-3,65,P ugm-3,136,P ugm-3
29-05-2014,05:00,No data,,No data,,No data,,43,P ugm-3,61,P ugm-3,128,P ugm-3
29-05-2014,06:00,No data,,No data,,No data,,56,P ugm-3,70,P ugm-3,159,P ugm-3
29-05-2014,07:00,No data,,No data,,No data,,26,P ugm-3,59,P ugm-3,100,P ugm-3
29-05-2014,08:00,No data,,No data,,No data,,27,P ugm-3,58,P ugm-3,100,P ugm-3
29-05-2014,09:00,No data,,No data,,No data,,61,P ugm-3,81,P ugm-3,176,P ugm-3
29-05-2014,10:00,No data,,No data,,No data,,29,P ugm-3,64,P ugm-3,109,P ugm-3
29-05-2014,11:00,No data,,No data,,No data,,25,P ugm-3,56,P ugm-3,96,P ugm-3
29-05-2014,12:00,No data,,No data,,No data,,20,P ugm-3,46,P ugm-3,77,P ugm-3
29-05-2014,13:00,No data,,No data,,No data,,23,P ugm-3,57,P ugm-3,94,P ugm-3
29-05-2014,14:00,No data,,No data,,No data,,24,P ugm-3,61,P ugm-3,100,P ugm-3
29-05-2014,15:00,No data,,No data,,No data,,26,P ugm-3,70,P ugm-3,111,P ugm-3
29-05-2014,16:00,No data,,No data,,No data,,26,P ugm-3,80,P ugm-3,121,P ugm-3
29-05-2014,17:00,No data,,No data,,No data,,23,P ugm-3,73,P ugm-3,110,P ugm-3
29-05-2014,18:00,No data,,No data,,No data,,14,P ugm-3,52,P ugm-3,74,P ugm-3
29-05-2014,19:00,No data,,No data,,No data,,11,P ugm-3,53,P ugm-3,70,P ugm-3
29-05-2014,20:00,No data,,No data,,No data,,15,P ugm-3,55,P ugm-3,78,P ugm-3
29-05-2014,21:00,No data,,No data,,No data,,19,P ugm-3,59,P ugm-3,90,P ugm-3
29-05-2014,22:00,No data,,No data,,No data,,27,P ugm-3,59,P ugm-3,102,P ugm-3
29-05-2014,23:00,No data,,No data,,No data,,32,P ugm-3,66,P ugm-3,117,P ugm-3
29-05-2014,24:00,No data,,No data,,No data,,19,P ugm-3,56,P ugm-3,86,P ugm-3
30-05-2014,01:00,No data,,No data,,No data,,24,P ugm-3,56,P ugm-3,94,P ugm-3
30-05-2014,02:00,No data,,No data,,No data,,18,P ugm-3,47,P ugm-3,76,P ugm-3
30-05-2014,03:00,No data,,No data,,No data,,16,P ugm-3,43,P ugm-3,68,P ugm-3
30-05-2014,04:00,No data,,No data,,No data,,24,P ugm-3,48,P ugm-3,86,P ugm-3
30-05-2014,05:00,No data,,No data,,No data,,24,P ugm-3,49,P ugm-3,87,P ugm-3
30-05-2014,06:00,No data,,No data,,No data,,43,P ugm-3,63,P ugm-3,130,P ugm-3
30-05-2014,07:00,No data,,No data,,No data,,69,P ugm-3,74,P ugm-3,183,P ugm-3
30-05-2014,08:00,No data,,No data,,No data,,85,P ugm-3,78,P ugm-3,211,P ugm-3
30-05-2014,09:00,No data,,No data,,No data,,82,P ugm-3,80,P ugm-3,208,P ugm-3
30-05-2014,10:00,No data,,No data,,No data,,76,P ugm-3,79,P ugm-3,197,P ugm-3
30-05-2014,11:00,No data,,No data,,No data,,68,P ugm-3,78,P ugm-3,185,P ugm-3
30-05-2014,12:00,No data,,No data,,No data,,51,P ugm-3,87,P ugm-3,167,P ugm-3
30-05-2014,13:00,No data,,No data,,No data,,61,P ugm-3,89,P ugm-3,185,P ugm-3
30-05-2014,14:00,No data,,No data,,No data,,54,P ugm-3,89,P ugm-3,174,P ugm-3
30-05-2014,15:00,No data,,No data,,No data,,50,P ugm-3,94,P ugm-3,173,P ugm-3
30-05-2014,16:00,No data,,No data,,No data,,60,P ugm-3,97,P ugm-3,192,P ugm-3
30-05-2014,17:00,No data,,No data,,No data,,44,P ugm-3,87,P ugm-3,156,P ugm-3
30-05-2014,18:00,No data,,No data,,No data,,60,P ugm-3,106,P ugm-3,200,P ugm-3
30-05-2014,19:00,No data,,No data,,No data,,65,P ugm-3,108,P ugm-3,210,P ugm-3
30-05-2014,20:00,No data,,No data,,No data,,81,P ugm-3,120,P ugm-3,247,P ugm-3
30-05-2014,21:00,No data,,No data,,No data,,73,P ugm-3,112,P ugm-3,226,P ugm-3
30-05-2014,22:00,No data,,No data,,No data,,63,P ugm-3,113,P ugm-3,212,P ugm-3
30-05-2014,23:00,No data,,No data,,No data,,62,P ugm-3,119,P ugm-3,217,P ugm-3
30-05-2014,24:00,No data,,No data,,No data,,120,P ugm-3,130,P ugm-3,317,P ugm-3
31-05-2014,01:00,No data,,No data,,No data,,114,P ugm-3,122,P ugm-3,300,P ugm-3
31-05-2014,02:00,No data,,No data,,No data,,66,P ugm-3,115,P ugm-3,219,P ugm-3
31-05-2014,03:00,No data,,No data,,No data,,58,P ugm-3,98,P ugm-3,190,P ugm-3
31-05-2014,04:00,No data,,No data,,No data,,65,P ugm-3,94,P ugm-3,196,P ugm-3
31-05-2014,05:00,No data,,No data,,No data,,58,P ugm-3,86,P ugm-3,177,P ugm-3
31-05-2014,06:00,No data,,No data,,No data,,48,P ugm-3,84,P ugm-3,159,P ugm-3
31-05-2014,07:00,No data,,No data,,No data,,49,P ugm-3,87,P ugm-3,164,P ugm-3
31-05-2014,08:00,No data,,No data,,No data,,40,P ugm-3,79,P ugm-3,142,P ugm-3
31-05-2014,09:00,No data,,No data,,No data,,33,P ugm-3,70,P ugm-3,123,P ugm-3
31-05-2014,10:00,No data,,No data,,No data,,24,P ugm-3,57,P ugm-3,96,P ugm-3
31-05-2014,11:00,No data,,No data,,No data,,38,P ugm-3,77,P ugm-3,137,P ugm-3
31-05-2014,12:00,No data,,No data,,No data,,35,P ugm-3,70,P ugm-3,125,P ugm-3
31-05-2014,13:00,No data,,No data,,No data,,22,P ugm-3,61,P ugm-3,96,P ugm-3
31-05-2014,14:00,No data,,No data,,No data,,36,P ugm-3,77,P ugm-3,133,P ugm-3
31-05-2014,15:00,No data,,No data,,No data,,43,P ugm-3,87,P ugm-3,155,P ugm-3
31-05-2014,16:00,No data,,No data,,No data,,31,P ugm-3,81,P ugm-3,131,P ugm-3
31-05-2014,17:00,No data,,No data,,No data,,44,P ugm-3,96,P ugm-3,166,P ugm-3
31-05-2014,18:00,No data,,No data,,No data,,51,P ugm-3,95,P ugm-3,175,P ugm-3
31-05-2014,19:00,No data,,No data,,No data,,42,P ugm-3,91,P ugm-3,157,P ugm-3
31-05-2014,20:00,No data,,No data,,No data,,49,P ugm-3,101,P ugm-3,178,P ugm-3
31-05-2014,21:00,No data,,No data,,No data,,43,P ugm-3,96,P ugm-3,164,P ugm-3
31-05-2014,22:00,No data,,No data,,No data,,53,P ugm-3,108,P ugm-3,192,P ugm-3
31-05-2014,23:00,No data,,No data,,No data,,60,P ugm-3,113,P ugm-3,208,P ugm-3
31-05-2014,24:00,No data,,No data,,No data,,69,P ugm-3,117,P ugm-3,225,P ugm-3
01-06-2014,01:00,No data,,No data,,No data,,63,P ugm-3,112,P ugm-3,212,P ugm-3
01-06-2014,02:00,No data,,No data,,No data,,43,P ugm-3,103,P ugm-3,171,P ugm-3
01-06-2014,03:00,No data,,No data,,No data,,38,P ugm-3,89,P ugm-3,149,P ugm-3
01-06-2014,04:00,No data,,No data,,No data,,36,P ugm-3,85,P ugm-3,142,P ugm-3
01-06-2014,05:00,No data,,No data,,No data,,20,P ugm-3,68,P ugm-3,100,P ugm-3
01-06-2014,06:00,No data,,No data,,No data,,24,P ugm-3,67,P ugm-3,104,P ugm-3
01-06-2014,07:00,No data,,No data,,No data,,28,P ugm-3,65,P ugm-3,109,P ugm-3
01-06-2014,08:00,No data,,No data,,No data,,21,P ugm-3,58,P ugm-3,91,P ugm-3
01-06-2014,09:00,No data,,No data,,No data,,15,P ugm-3,45,P ugm-3,69,P ugm-3
01-06-2014,10:00,No data,,No data,,No data,,20,P ugm-3,47,P ugm-3,78,P ugm-3
01-06-2014,11:00,No data,,No data,,No data,,19,P ugm-3,51,P ugm-3,81,P ugm-3
01-06-2014,12:00,No data,,No data,,No data,,13,P ugm-3,43,P ugm-3,63,P ugm-3
01-06-2014,13:00,No data,,No data,,No data,,21,P ugm-3,57,P ugm-3,90,P ugm-3
01-06-2014,14:00,No data,,No data,,No data,,25,P ugm-3,62,P ugm-3,102,P ugm-3
01-06-2014,15:00,No data,,No data,,No data,,19,P ugm-3,60,P ugm-3,91,P ugm-3
01-06-2014,16:00,No data,,No data,,No data,,18,P ugm-3,62,P ugm-3,90,P ugm-3
01-06-2014,17:00,No data,,No data,,No data,,17,P ugm-3,55,P ugm-3,81,P ugm-3
01-06-2014,18:00,No data,,No data,,No data,,12,P ugm-3,49,P ugm-3,68,P ugm-3
01-06-2014,19:00,No data,,No data,,No data,,12,P ugm-3,52,P ugm-3,71,P ugm-3
01-06-2014,20:00,No data,,No data,,No data,,12,P ugm-3,59,P ugm-3,78,P ugm-3
01-06-2014,21:00,No data,,No data,,No data,,8,P ugm-3,52,P ugm-3,65,P ugm-3
01-06-2014,22:00,No data,,No data,,No data,,15,P ugm-3,61,P ugm-3,85,P ugm-3
01-06-2014,23:00,No data,,No data,,No data,,25,P ugm-3,81,P ugm-3,121,P ugm-3
01-06-2014,24:00,No data,,No data,,No data,,28,P ugm-3,86,P ugm-3,131,P ugm-3
02-06-2014,01:00,No data,,No data,,No data,,5,P ugm-3,49,P ugm-3,57,P ugm-3
02-06-2014,02:00,No data,,No data,,No data,,3,P ugm-3,34,P ugm-3,39,P ugm-3
02-06-2014,03:00,No data,,No data,,No data,,6,P ugm-3,35,P ugm-3,44,P ugm-3
02-06-2014,04:00,No data,,No data,,No data,,19,P ugm-3,62,P ugm-3,92,P ugm-3
02-06-2014,05:00,No data,,No data,,No data,,32,P ugm-3,74,P ugm-3,125,P ugm-3
02-06-2014,06:00,No data,,No data,,No data,,53,P ugm-3,88,P ugm-3,171,P ugm-3
02-06-2014,07:00,No data,,No data,,No data,,45,P ugm-3,86,P ugm-3,157,P ugm-3
02-06-2014,08:00,No data,,No data,,No data,,26,P ugm-3,67,P ugm-3,109,P ugm-3
02-06-2014,09:00,No data,,No data,,No data,,83,P ugm-3,93,P ugm-3,222,P ugm-3
02-06-2014,10:00,No data,,No data,,No data,,24,P ugm-3,65,P ugm-3,102,P ugm-3
02-06-2014,11:00,No data,,No data,,No data,,22,P ugm-3,53,P ugm-3,88,P ugm-3
02-06-2014,12:00,No data,,No data,,No data,,31,P ugm-3,56,P ugm-3,105,P ugm-3
02-06-2014,13:00,No data,,No data,,No data,,27,P ugm-3,58,P ugm-3,101,P ugm-3
02-06-2014,14:00,No data,,No data,,No data,,18,P ugm-3,47,P ugm-3,75,P ugm-3
02-06-2014,15:00,No data,,No data,,No data,,20,P ugm-3,50,P ugm-3,83,P ugm-3
02-06-2014,16:00,No data,,No data,,No data,,33,P ugm-3,65,P ugm-3,116,P ugm-3
02-06-2014,17:00,No data,,No data,,No data,,30,P ugm-3,70,P ugm-3,117,P ugm-3
02-06-2014,18:00,No data,,No data,,No data,,12,P ugm-3,43,P ugm-3,61,P ugm-3
02-06-2014,19:00,No data,,No data,,No data,,17,P ugm-3,49,P ugm-3,75,P ugm-3
02-06-2014,20:00,No data,,No data,,No data,,21,P ugm-3,58,P ugm-3,91,P ugm-3
02-06-2014,21:00,No data,,No data,,No data,,15,P ugm-3,45,P ugm-3,69,P ugm-3
02-06-2014,22:00,No data,,No data,,No data,,15,P ugm-3,44,P ugm-3,67,P ugm-3
02-06-2014,23:00,No data,,No data,,No data,,12,P ugm-3,40,P ugm-3,59,P ugm-3
02-06-2014,24:00,No data,,No data,,No data,,9,P ugm-3,30,P ugm-3,44,P ugm-3
03-06-2014,01:00,No data,,No data,,No data,,6,P ugm-3,22,P ugm-3,31,P ugm-3
03-06-2014,02:00,No data,,No data,,No data,,6,P ugm-3,26,P ugm-3,35,P ugm-3
03-06-2014,03:00,No data,,No data,,No data,,4,P ugm-3,20,P ugm-3,26,P ugm-3
03-06-2014,04:00,No data,,No data,,No data,,4,P ugm-3,20,P ugm-3,27,P ugm-3
03-06-2014,05:00,No data,,No data,,No data,,6,P ugm-3,26,P ugm-3,36,P ugm-3
03-06-2014,06:00,No data,,No data,,No data,,11,P ugm-3,36,P ugm-3,53,P ugm-3
03-06-2014,07:00,No data,,No data,,No data,,10,P ugm-3,41,P ugm-3,56,P ugm-3
03-06-2014,08:00,No data,,No data,,No data,,22,P ugm-3,49,P ugm-3,84,P ugm-3
03-06-2014,09:00,No data,,No data,,No data,,22,P ugm-3,46,P ugm-3,80,P ugm-3
03-06-2014,10:00,No data,,No data,,No data,,20,P ugm-3,43,P ugm-3,75,P ugm-3
03-06-2014,11:00,No data,,No data,,No data,,64,P ugm-3,70,P ugm-3,170,P ugm-3
03-06-2014,12:00,No data,,No data,,No data,,70,P ugm-3,79,P ugm-3,188,P ugm-3
03-06-2014,13:00,No data,,No data,,No data,,38,P ugm-3,63,P ugm-3,123,P ugm-3
03-06-2014,14:00,No data,,No data,,No data,,70,P ugm-3,75,P ugm-3,185,P ugm-3
03-06-2014,15:00,No data,,No data,,No data,,27,P ugm-3,58,P ugm-3,101,P ugm-3
03-06-2014,16:00,No data,,No data,,No data,,23,P ugm-3,50,P ugm-3,86,P ugm-3
03-06-2014,17:00,No data,,No data,,No data,,21,P ugm-3,48,P ugm-3,81,P ugm-3
03-06-2014,18:00,No data,,No data,,No data,,16,P ugm-3,38,P ugm-3,63,P ugm-3
03-06-2014,19:00,No data,,No data,,No data,,18,P ugm-3,44,P ugm-3,72,P ugm-3
03-06-2014,20:00,No data,,No data,,No data,,18,P ugm-3,48,P ugm-3,77,P ugm-3
03-06-2014,21:00,No data,,No data,,No data,,18,P ugm-3,51,P ugm-3,79,P ugm-3
03-06-2014,22:00,No data,,No data,,No data,,13,P ugm-3,46,P ugm-3,66,P ugm-3
03-06-2014,23:00,No data,,No data,,No data,,9,P ugm-3,42,P ugm-3,56,P ugm-3
03-06-2014,24:00,No data,,No data,,No data,,5,P ugm-3,32,P ugm-3,41,P ugm-3
04-06-2014,01:00,No data,,No data,,No data,,5,P ugm-3,27,P ugm-3,34,P ugm-3
04-06-2014,02:00,No data,,No data,,No data,,5,P ugm-3,26,P ugm-3,33,P ugm-3
04-06-2014,03:00,No data,,No data,,No data,,4,P ugm-3,23,P ugm-3,29,P ugm-3
04-06-2014,04:00,No data,,No data,,No data,,3,P ugm-3,18,P ugm-3,23,P ugm-3
04-06-2014,05:00,No data,,No data,,No data,,4,P ugm-3,19,P ugm-3,26,P ugm-3
04-06-2014,06:00,No data,,No data,,No data,,14,P ugm-3,37,P ugm-3,58,P ugm-3
04-06-2014,07:00,No data,,No data,,No data,,29,P ugm-3,62,P ugm-3,107,P ugm-3
04-06-2014,08:00,No data,,No data,,No data,,24,P ugm-3,59,P ugm-3,97,P ugm-3
04-06-2014,09:00,No data,,No data,,No data,,16,P ugm-3,49,P ugm-3,74,P ugm-3
04-06-2014,10:00,No data,,No data,,No data,,24,P ugm-3,57,P ugm-3,95,P ugm-3
04-06-2014,11:00,No data,,No data,,No data,,32,P ugm-3,68,P ugm-3,119,P ugm-3
04-06-2014,12:00,No data,,No data,,No data,,26,P ugm-3,66,P ugm-3,108,P ugm-3
04-06-2014,13:00,No data,,No data,,No data,,37,P ugm-3,69,P ugm-3,126,P ugm-3
04-06-2014,14:00,No data,,No data,,No data,,22,P ugm-3,54,P ugm-3,89,P ugm-3
04-06-2014,15:00,No data,,No data,,No data,,59,P ugm-3,72,P ugm-3,164,P ugm-3
04-06-2014,16:00,No data,,No data,,No data,,46,P ugm-3,78,P ugm-3,150,P ugm-3
04-06-2014,17:00,No data,,No data,,No data,,36,P ugm-3,68,P ugm-3,125,P ugm-3
04-06-2014,18:00,No data,,No data,,No data,,33,P ugm-3,65,P ugm-3,118,P ugm-3
04-06-2014,19:00,No data,,No data,,No data,,27,P ugm-3,66,P ugm-3,108,P ugm-3
04-06-2014,20:00,No data,,No data,,No data,,20,P ugm-3,60,P ugm-3,91,P ugm-3
04-06-2014,21:00,No data,,No data,,No data,,12,P ugm-3,53,P ugm-3,72,P ugm-3
04-06-2014,22:00,No data,,No data,,No data,,16,P ugm-3,56,P ugm-3,81,P ugm-3
04-06-2014,23:00,No data,,No data,,No data,,15,P ugm-3,49,P ugm-3,74,P ugm-3
04-06-2014,24:00,No data,,No data,,No data,,10,P ugm-3,37,P ugm-3,54,P ugm-3
05-06-2014,01:00,No data,,No data,,No data,,15,P ugm-3,44,P ugm-3,67,P ugm-3
05-06-2014,02:00,No data,,No data,,No data,,22,P ugm-3,55,P ugm-3,90,P ugm-3
05-06-2014,03:00,No data,,No data,,No data,,13,P ugm-3,42,P ugm-3,62,P ugm-3
05-06-2014,04:00,No data,,No data,,No data,,14,P ugm-3,40,P ugm-3,62,P ugm-3
05-06-2014,05:00,No data,,No data,,No data,,21,P ugm-3,48,P ugm-3,81,P ugm-3
05-06-2014,06:00,No data,,No data,,No data,,38,P ugm-3,64,P ugm-3,123,P ugm-3
05-06-2014,07:00,No data,,No data,,No data,,52,P ugm-3,78,P ugm-3,159,P ugm-3
05-06-2014,08:00,No data,,No data,,No data,,78,P ugm-3,90,P ugm-3,213,P ugm-3
05-06-2014,09:00,No data,,No data,,No data,,75,P ugm-3,89,P ugm-3,206,P ugm-3
05-06-2014,10:00,No data,,No data,,No data,,54,P ugm-3,73,P ugm-3,158,P ugm-3
05-06-2014,11:00,No data,,No data,,No data,,47,P ugm-3,74,P ugm-3,148,P ugm-3
05-06-2014,12:00,No data,,No data,,No data,,53,P ugm-3,73,P ugm-3,157,P ugm-3
05-06-2014,13:00,No data,,No data,,No data,,42,P ugm-3,75,P ugm-3,142,P ugm-3
05-06-2014,14:00,No data,,No data,,No data,,35,P ugm-3,64,P ugm-3,119,P ugm-3
05-06-2014,15:00,No data,,No data,,No data,,44,P ugm-3,73,P ugm-3,143,P ugm-3
05-06-2014,16:00,No data,,No data,,No data,,69,P ugm-3,92,P ugm-3,201,P ugm-3
05-06-2014,17:00,No data,,No data,,No data,,25,P ugm-3,59,P ugm-3,99,P ugm-3
05-06-2014,18:00,No data,,No data,,No data,,22,P ugm-3,59,P ugm-3,94,P ugm-3
05-06-2014,19:00,No data,,No data,,No data,,14,P ugm-3,42,P ugm-3,64,P ugm-3
05-06-2014,20:00,No data,,No data,,No data,,11,P ugm-3,38,P ugm-3,55,P ugm-3
05-06-2014,21:00,No data,,No data,,No data,,16,P ugm-3,45,P ugm-3,71,P ugm-3
05-06-2014,22:00,No data,,No data,,No data,,11,P ugm-3,47,P ugm-3,64,P ugm-3
05-06-2014,23:00,No data,,No data,,No data,,20,P ugm-3,59,P ugm-3,90,P ugm-3
